id_protein,feature1,feature2,feature3,feature4,feature5,feature6,feature7,class_label
P1234,0.6406768328774273,0.6535589442924757,0.48,0.5,0.37398475068385906,0.4311026392688106,0.33042580639138325,pp
P1235,0.6147767451184926,0.6119418627962314,0.48,0.5,0.42805813720376856,0.40194186279623145,0.37283488232226114,pp
P1236,0.67,0.7,0.48,0.5,0.46,0.45,0.33,pp
P1237,0.6429608604297099,0.8251956978514504,0.48,0.5,0.3611174187108703,0.4396369884960153,0.4044412906445649,pp
P1238,0.6739122264506225,0.6334733587037352,0.48,0.5,0.5021755470987549,0.3817366793518676,0.3643510941975099,pp
P1239,0.6260423473682252,0.8118729578953247,0.48,0.5,0.46,0.3297882631588744,0.33353417894952364,pp
P1240,0.6724573949879831,0.5391218945541941,0.48,0.5,0.46298165773491984,0.6382437891083882,0.2617562108916118,pp
P1241,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
P1242,0.6644214760679109,0.5772107380339554,0.48,0.5,0.46639463098302225,0.4591838929490668,0.5136053690169777,pp
P1243,0.6475235561878637,0.783667553342477,0.48,0.5,0.34742933143640875,0.38623822190606816,0.43623822190606815,pp
P1244,0.6315316173866448,0.86,0.48,0.5,0.38744730435559205,0.4669367652267104,0.34102107825776323,pp
P1245,0.724252948063029,0.5490514447636411,0.48,0.5,0.43968381492121367,0.5281897110472719,0.40330439282667013,pp
P1246,0.6676907957472619,0.8537182007087897,0.48,0.5,0.3774364014175794,0.48570449822802575,0.33685910035439487,pp
P1247,0.5646234667625971,0.5631173338129856,0.48,0.5,0.4115061329496115,0.41623466762597117,0.31387040028779134,pp
P1248,0.630329814666001,0.8263720386739892,0.48,0.5,0.4029683319940088,0.39098944399800295,0.19,pp
P1249,0.6438431558204991,0.86,0.48,0.5,0.3669280736325016,0.4423136883590018,0.3492287705469994,pp
P1250,0.636666225836236,0.9688909460975654,0.48,0.5,0.3477779247212547,0.48777924721254673,0.46111302137631077,pp
P1251,0.7238778650554745,0.7830610674722628,0.48,0.5,0.5616335951664235,0.5191832024167883,0.3023473313193431,pp
P1252,0.69,0.6686738532517613,0.48,0.5,0.3145876142306255,0.4045876142306255,0.24132614674823868,pp
P1253,0.6742266709479983,0.635360025687989,0.48,0.5,0.5015466581040037,0.3826800128439945,0.36309331620800733,pp
P1254,0.7051108226015961,0.708777705650399,0.48,0.5,0.4073337660976058,0.5289993508535914,0.38266623390239424,pp
P1255,0.74,0.47583404194551315,0.48,0.5,0.4766638322179472,0.5612489370817302,0.4024978741634604,pp
P1256,0.6707056167892572,0.7939415748161143,0.48,0.5,0.4160584251838857,0.4423235958026857,0.41535280839462857,pp
P1257,0.6657700103882602,0.5778850051941301,0.48,0.5,0.46605749740293495,0.45817249220880485,0.5139425025970651,pp
P1258,0.74,0.74,0.48,0.5,0.31,0.53,0.52,pp
P1259,0.63,1.0,0.48,0.5,0.35,0.51,0.49,pp
P1260,0.6926958554009495,0.7720650903744066,0.48,0.5,0.4315869819251187,0.43206509037440666,0.41523905422464397,pp
P1261,0.6640292361392219,0.7032846064346301,0.48,0.5,0.41,0.5,0.3365692128692602,pp
P1262,0.7431009819648705,0.8060455811580827,0.48,0.5,0.48224754508782375,0.47449509017564745,0.40689901803512946,pp
P1263,0.6724972388510075,0.71,0.48,0.5,0.4075005522297985,0.509997791080806,0.359997791080806,pp
P1264,0.64,0.84,0.48,0.5,0.37,0.45,0.4,pp
P1265,0.71,0.71,0.48,0.5,0.4,0.54,0.39,pp
P1266,0.74,0.5408192430817278,0.48,0.5,0.4562994593440912,0.6416384861634555,0.3164406487870905,pp
P1267,0.64,0.8209475417873536,0.48,0.5,0.37,0.41189508357470717,0.4254032776168619,pp
P1268,0.7022564998054951,0.71,0.48,0.5,0.401548700038901,0.5338051998443961,0.3838051998443961,pp
P1269,0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
P1270,0.655300918219456,0.5726504591097279,0.48,0.5,0.468674770445136,0.466024311335408,0.511325229554864,pp
P1271,0.6603894694376408,0.7096105305623592,0.48,0.5,0.4119473471882034,0.49805265281179656,0.3492210611247186,pp
P1272,0.6539946227553717,0.6619793872289249,0.48,0.5,0.47800268862231415,0.6480116506966945,0.22399462275537174,pp
P1273,0.6158483025174374,0.6358483025174374,0.48,0.5,0.400613773111922,0.4329241512587187,0.3570758487412813,pp
P1274,0.66,0.71,0.48,0.5,0.41,0.5,0.35,pp
P1275,0.6667394231327369,0.7032605768672631,0.48,0.5,0.4436971156636846,0.46630288433631545,0.3365211537345262,pp
P1276,0.7314837463801608,0.8492581268099195,0.48,0.5,0.373145317024799,0.5292581268099196,0.32537093659504024,pp
P1277,0.6144287257593828,0.611071814398457,0.48,0.5,0.4289281856015429,0.4010718143984571,0.37335691136092575,pp
P1278,0.72,0.86,0.48,0.5,0.17,0.55,0.21,pp
P1279,0.3479956453856889,0.4728509219795555,0.48,0.5,0.52,0.4372829148908,0.5131403687918222,pp
P1280,0.67,0.81,0.48,0.5,0.54,0.49,0.23,pp
P1281,0.7331652526477482,0.7926610105909928,0.48,0.5,0.5515127261702663,0.5036694947045036,0.3416525264774819,pp
P1282,0.5995977362760572,0.5875172835312686,0.48,0.5,0.4379195472552114,0.38583909451042286,0.36335637804169146,pp
P1283,0.6667318289745938,0.8116340855127031,0.48,0.5,0.2622556413452731,0.41754887173094535,0.24509774346189075,pp
P1284,0.40572501357613616,0.5458636610475203,0.48,0.5,0.522206816947624,0.44365684409989625,0.5202772949427683,pp
P1285,0.57,0.59,0.48,0.5,0.39,0.47,0.33,pp
P1286,0.6368568319404098,0.7031431680595902,0.48,0.5,0.6034284159702048,0.409142442587213,0.39228561064680323,pp
P1287,0.6572742112061212,0.7536289439693943,0.48,0.5,0.3181773663816366,0.38954026077857606,0.4259113168091817,pp
