id_protein,feature1,feature2,feature3,feature4,feature5,feature6,feature7,class_label
P1225,0.7374401496677222,0.7374401496677222,0.48,0.5,0.31767955099683354,0.5308532834440927,0.508907315226796,pp
P1226,0.6844535906564824,0.84,0.48,0.5,0.36191752897154866,0.4782886485995797,0.37171135140042033,pp
P1227,0.30303914242134117,0.39,0.48,0.5,0.5243463808071137,0.34784343031463527,0.4365361919288627,pp
P1228,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
P1229,0.7376199093400096,0.8104796373600387,0.48,0.5,0.511420815939913,0.4947601813199807,0.38619909340009667,pp
P1230,0.64,0.8266018759021919,0.48,0.5,0.37,0.42320375180438385,0.4178641654637441,pp
P1231,0.6583569016097703,0.86,0.48,0.5,0.3427384973170496,0.4132861967804594,0.3589046010731802,pp
P1232,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
P1233,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
P1234,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
P1235,0.6799916852414241,0.78,0.48,0.5,0.43001455082750795,0.4399833704828481,0.419991685241424,pp
P1236,0.642043432537621,0.6604086865075243,0.48,0.5,0.4055044484172339,0.39,0.2016347460300968,pp
P1237,0.6384331464069032,0.8076497196103548,0.48,0.5,0.37783426796548425,0.39783426796548427,0.44783426796548426,pp
P1238,0.3700202516786023,0.5043146452551461,0.48,0.5,0.52,0.4514415903648158,0.5257258581020585,pp
P1239,0.6884349200679621,0.6631301598640756,0.48,0.5,0.41391269983009454,0.49608730016990543,0.25626031972815133,pp
P1240,0.6771136260220766,0.6526817561324592,0.48,0.5,0.4957727479558469,0.3913408780662296,0.35154549591169393,pp
P1241,0.654822707114736,0.68102838389342,0.48,0.5,0.433439737450788,0.446205676778684,0.337588646442632,pp
P1242,0.6072742329054625,0.596729079486555,0.48,0.5,0.43945484658109246,0.388909693162185,0.3756387726487399,pp
P1243,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
P1244,0.6437067938907871,0.8380691297747407,0.48,0.5,0.40096543511262966,0.4617759236655278,0.36193087022525927,pp
P1245,0.4186617530422129,0.5738025043460184,0.48,0.5,0.52,0.48271112695570834,0.5535210017384075,pp
P1246,0.6312457925251307,0.8575084149497385,0.48,0.5,0.38750841494973853,0.46750841494973855,0.3474747551507844,pp
P1247,0.59,0.61,0.48,0.5,0.42,0.42,0.37,pp
P1248,0.6644341339199509,0.8378293304002458,0.48,0.5,0.3000927947204424,0.4144341339199508,0.3112245268805407,pp
P1249,0.6705178694330506,0.8136785796220336,0.48,0.5,0.3942231958504242,0.6247143184881347,0.5568392898110169,pp
P1250,0.74,0.4970446559474428,0.48,0.5,0.4909851146841857,0.6030545794913189,0.38394045873674293,pp
P1251,0.5350083733669855,0.6950083733669855,0.48,0.5,0.4923662175350038,0.49,0.5489464870140016,pp
P1252,0.6469201650587937,0.5684618031764732,0.48,0.5,0.48692360635294657,0.6969236063529466,0.21538196823526704,pp
P1253,0.6800959036369234,0.5365601070700851,0.48,0.5,0.48003196787897445,0.5034398929299149,0.47990409636307657,pp
P1254,0.63,1.0,0.48,0.5,0.35,0.51,0.49,pp
P1255,0.7391640913726518,0.7391640913726518,0.48,0.5,0.31250772588204445,0.5302786362091161,0.5163777292814913,pp
P1256,0.6345762305285857,0.7420336137000998,0.48,0.5,0.5542376947141432,0.38169507788565726,0.3854237694714143,pp
P1257,0.6037776440710724,0.6031111779644638,0.48,0.5,0.4337776440710724,0.3993335338933914,0.3768888220355362,pp
P1258,0.62,0.78,0.48,0.5,0.47,0.49,0.54,pp
P1259,0.6252756976005329,0.8141729071984012,0.48,0.5,0.46,0.3336215119973353,0.3419673263941377,pp
P1260,0.6582532292361085,0.7747596877083254,0.48,0.5,0.5204220487268474,0.4625908682175864,0.21433763898147795,pp
P1261,0.3721590372485817,0.5073700532122596,0.48,0.5,0.52,0.4528165239455168,0.5269480212849038,pp
P1262,0.6731564754083827,0.7902652868874259,0.48,0.5,0.4197347131125741,0.4417108811479043,0.41657823770419133,pp
P1263,0.6472263423166957,0.5684339688803004,0.48,0.5,0.4868679377606008,0.6968679377606007,0.21566031119699608,pp
P1264,0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
P1265,0.6847276632965674,0.5873638316482837,0.48,0.5,0.4613180841758582,0.4439542525275744,0.5186819158241419,pp
P1266,0.6733411688797618,0.6666588311202382,0.48,0.5,0.6216705844398809,0.45778822517301576,0.40444705629325395,pp
P1267,0.64,0.6631521019248126,0.48,0.5,0.41420280256641673,0.3915760509624063,0.19947464967919792,pp
P1268,0.64,0.8125518395692165,0.48,0.5,0.37,0.39510367913843303,0.43659754724104466,pp
P1269,0.74,0.5444387624248225,0.48,0.5,0.4588848303034446,0.648877524849645,0.3133382036358664,pp
P1270,0.6637756077518785,0.7062243922481215,0.48,0.5,0.42887803875939245,0.4811219612406076,0.342448784496243,pp
P1271,0.76,0.73,0.48,0.5,0.44,0.39,0.39,pp
P1272,0.69,0.59,0.48,0.5,0.46,0.44,0.52,pp
P1273,0.6962276180460417,0.625089527815833,0.48,0.5,0.5864066736777078,0.504910472184167,0.42245523609208346,pp
P1274,0.59,0.61,0.48,0.5,0.42,0.42,0.37,pp
P1275,0.74,0.4810110950982051,0.48,0.5,0.4559556196071795,0.5534833573526923,0.38696671470538463,pp
P1276,0.6500548864766142,0.5879835340570156,0.48,0.5,0.4560219545906457,0.3739780454093543,0.35596706811403145,pp
P1277,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
P1278,0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
P1279,0.71,0.57,0.48,0.5,0.48,0.35,0.32,pp
P1280,0.6922811812437202,0.7297082416582935,0.48,0.5,0.5045623624874404,0.47228118124372015,0.3225729395854266,pp
P1281,0.6704189817244617,0.6991620365510767,0.48,0.5,0.45895254568884597,0.45104745431115406,0.32832407310215356,pp
P1282,0.67,0.7,0.48,0.5,0.46,0.45,0.33,pp
P1283,0.7430994203386974,0.8060526084758616,0.48,0.5,0.48225144915325646,0.4745028983065129,0.40690057966130255,pp
P1284,0.6374748243708823,0.8450503512582352,0.48,0.5,0.37505035125823527,0.4550503512582353,0.38484894622529414,pp
P1285,0.64,0.72,0.48,0.5,0.49,0.42,0.19,pp
P1286,0.69,0.65,0.48,0.5,0.63,0.48,0.41,pp
P1287,0.635218100663272,0.746526704642904,0.48,0.5,0.5478189933672799,0.379127597346912,0.384781899336728,pp
